,DE4_amount_transaction,DE6_amount_cardholder_billing,amount_local,amount_tx_currency,amount_usd,DE9_conversion_rate_billing,client_baseline_amount,distance_from_home_km,hour_local,client_segment,channel,card_brand,DE2_PAN,DE3_processing_code,DE13_local_date,DE14_expiration_date,DE15_settlement_date,DE18_merchant_category_code,DE19_acquirer_country_code,DE22_pos_entry_mode,DE23_card_seq_number,DE25_pos_condition_code,DE39_response_code,DE49_currency_code_transaction,DE52_pin_data_present,DE55_emv_data_present,DE60_pos_terminal_type,DE61_pos_extended_data,DE123_pos_data_code,currency_tx_alpha,is_international,day_of_week,approved,client_home_city,is_fraud
12844,54607.0,54607.0,546.07,546.07,79.14,10000000.0,1856.05,11.5,21.0,PLATINUM,ECOM,VISA,4795010000000000.0,0,123,2909,124.0,4816,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,TARIJA,0.0
44782,49376.0,49376.0,493.76,493.76,71.56,10000000.0,1383.44,17.7,13.0,BLACK,ECOM,MASTERCARD,5312700000000000.0,0,322,2803,323.0,5969,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sat,True,SANTACRUZ,0.0
45847,173657.0,173657.0,1736.57,1736.57,251.68,10000000.0,1511.31,16.6,12.0,PRIVATE,ATM,MASTERCARD,5312700000000000.0,10000,324,3004,325.0,6011,68,51,1.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Mon,True,POTOSI,0.0
44174,2606.0,19778.0,197.78,26.06,28.66,75894090.0,1818.76,9866.0,12.0,PRIVATE,ECOM,MASTERCARD,5312700000000000.0,0,321,2712,322.0,4816,380,81,1.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Fri,True,TARIJA,0.0
17537,31236.0,31236.0,312.36,312.36,45.27,10000000.0,1087.24,14.6,11.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,201,2706,202.0,4814,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sat,True,ELALTO,0.0
85578,380766.0,380766.0,3807.66,3807.66,551.83,10000000.0,941.78,6.0,4.0,BLACK,ECOM,VISA,4795010000000000.0,0,604,2808,605.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,SUCRE,0.0
56823,725282.0,725282.0,7252.82,7252.82,1051.13,10000000.0,981.78,13.6,7.0,BLACK,POS,VISA,4795010000000000.0,0,413,2705,414.0,5944,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sun,True,ELALTO,0.0
40305,99543.0,99543.0,995.43,995.43,144.27,10000000.0,925.73,14.7,6.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,314,2703,315.0,5651,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,LAPAZ,0.0
28133,132001.0,132001.0,1320.01,1320.01,191.31,10000000.0,1049.58,741.0,9.0,PRIVATE,ATM,VISA,4212510000000000.0,10000,220,2808,221.0,6011,68,51,2.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Thu,True,ELALTO,0.0
1643,222972.0,222972.0,2229.72,2229.72,323.15,10000000.0,2463.95,3.4,17.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,103,2705,104.0,5967,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,SANTACRUZ,0.0
97243,29151.0,29151.0,291.51,291.51,42.25,10000000.0,1319.9,232.0,18.0,PRIVATE,ECOM,VISA,4795000000000000.0,0,624,2712,625.0,4814,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,ORURO,0.0
17875,37629.0,37629.0,376.29,376.29,54.53,10000000.0,1703.04,17.2,22.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,201,2907,202.0,5193,68,10,2.0,1,0,68,N,N,POS-ATTENDED,1.0,08159N,BOB,False,Sat,True,ORURO,0.0
39465,567385.0,567385.0,5673.85,5673.85,822.3,10000000.0,2353.48,8.7,16.0,PRIVATE,POS,VISA,4212500000000000.0,0,312,2906,313.0,5732,68,72,3.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Wed,True,POTOSI,0.0
3140,115952.0,115952.0,1159.52,1159.52,168.05,10000000.0,2023.87,9.0,11.0,PLATINUM,ECOM,MASTERCARD,5312700000000000.0,0,106,2709,107.0,5999,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,SUCRE,0.0
78659,257418.0,257418.0,2574.18,2574.18,373.07,10000000.0,2127.04,8.4,12.0,BLACK,POS,VISA,4212500000000000.0,0,522,2807,523.0,5651,68,21,2.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Thu,True,TARIJA,0.0
55114,146457.0,146457.0,1464.57,1464.57,212.26,10000000.0,1741.58,6.0,3.0,PRIVATE,ATM,VISA,4212500000000000.0,10000,410,3001,411.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Thu,True,LAPAZ,0.0
21484,9464.0,9464.0,94.64,94.64,13.72,10000000.0,1140.77,2.3,12.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,208,2703,209.0,4816,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sat,True,SUCRE,0.0
74951,4430.0,4430.0,44.3,44.3,6.42,10000000.0,856.93,21.5,15.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,515,2806,516.0,5921,68,21,3.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Thu,True,ORURO,0.0
44954,389958.0,389958.0,3899.58,3899.58,565.16,10000000.0,1477.85,644.0,18.0,PRIVATE,POS,VISA,4795010000000000.0,0,322,2707,323.0,8062,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sat,True,ORURO,0.0
72743,172855.0,172855.0,1728.55,1728.55,250.51,10000000.0,877.5,16.6,17.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,511,2808,512.0,5732,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,COCHABAMBA,0.0
9077,171607.0,171607.0,1716.07,1716.07,248.71,10000000.0,2088.93,14.1,2.0,INFINITE,ECOM,MASTERCARD,5312700000000000.0,0,117,2708,118.0,5967,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,POTOSI,0.0
14800,13829.0,95421.0,954.21,138.29,138.29,69000650.0,1809.13,11512.0,12.0,PLATINUM,ATM,VISA,4795000000000000.0,10000,127,2812,128.0,6011,840,51,3.0,0,0,840,Y,Y,ATM-UNATTENDED,0.0,05100Y,USD,True,Mon,True,POTOSI,0.0
44036,89753.0,89753.0,897.53,897.53,130.08,10000000.0,1897.34,22.7,8.0,PLATINUM,POS,VISA,4795000000000000.0,0,321,3004,322.0,5732,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,TARIJA,0.0
51833,3937522.0,181126.0,1811.26,39375.22,262.5,460000.0,2001.22,3957.0,8.0,BLACK,POS,MASTERCARD,5312710000000000.0,0,404,2708,405.0,5541,392,71,1.0,0,0,392,Y,Y,POS-ATTENDED,0.0,07100Y,JPY,True,Fri,True,LAPAZ,0.0
14455,58579.0,58579.0,585.79,585.79,84.9,10000000.0,2282.63,120.0,18.0,BLACK,ECOM,VISA,4212510000000000.0,0,126,2809,127.0,4816,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,TARIJA,0.0
79959,52180.0,52180.0,521.8,521.8,75.62,10000000.0,2392.22,14.9,17.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,524,2908,525.0,5814,68,71,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Sat,True,LAPAZ,0.0
93837,284717.0,284717.0,2847.17,2847.17,412.63,10000000.0,1705.93,1252.0,17.0,BLACK,ECOM,VISA,4212500000000000.0,0,618,2910,619.0,5311,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,TARIJA,0.0
69343,21852.0,150780.0,1507.8,218.52,218.52,69000549.0,609.35,9507.0,16.0,BLACK,ECOM,MASTERCARD,5312700000000000.0,0,505,2901,506.0,7011,840,81,1.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Mon,True,LAPAZ,0.0
23813,245193.0,245193.0,2451.93,2451.93,355.35,10000000.0,2184.01,663.0,13.0,PRIVATE,POS,VISA,4212510000000000.0,0,212,2608,213.0,5311,68,71,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Wed,True,SUCRE,0.0
6775,186656.0,186656.0,1866.56,1866.56,270.52,10000000.0,2249.62,4.6,23.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,112,3003,113.0,5651,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,SUCRE,0.0
85597,178720.0,178720.0,1787.2,1787.2,259.01,10000000.0,1721.71,3.8,5.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,604,2807,605.0,5651,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,SANTACRUZ,0.0
85508,4714.0,4714.0,47.14,47.14,6.83,10000000.0,898.4,20.7,22.0,PLATINUM,ECOM,MASTERCARD,5312710000000000.0,0,603,2707,604.0,5967,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,POTOSI,0.0
1249,295142.0,295142.0,2951.42,2951.42,427.74,10000000.0,2216.07,3.9,23.0,PRIVATE,POS,VISA,4795000000000000.0,0,102,2908,103.0,5311,68,72,2.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Thu,True,COCHABAMBA,0.0
19434,43455.0,43455.0,434.55,434.55,62.98,10000000.0,1166.16,12.2,19.0,BLACK,POS,VISA,4212510000000000.0,0,204,2701,205.0,5812,68,72,2.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Tue,True,SUCRE,0.0
20798,60769.0,60769.0,607.69,607.69,88.07,10000000.0,1127.27,24.0,8.0,BLACK,POS,MASTERCARD,5312710000000000.0,0,207,2903,208.0,5812,68,72,3.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Fri,True,SANTACRUZ,0.0
95343,74889.0,74889.0,748.89,748.89,108.53,10000000.0,1192.41,1031.0,12.0,PRIVATE,ECOM,MASTERCARD,5312700000000000.0,0,621,2901,622.0,5311,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sat,True,SANTACRUZ,0.0
14044,34192.0,259519.0,2595.19,341.92,376.11,75900503.0,1145.33,3786.0,23.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,125,2808,126.0,4511,250,81,2.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Sat,True,ORURO,0.0
37396,8961.0,68017.0,680.17,89.61,98.58,75903359.0,650.41,8719.0,1.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,309,2901,310.0,5732,724,81,3.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Sun,True,LAPAZ,0.0
43000,136323.0,940626.0,9406.26,1363.23,1363.23,68999801.0,1938.78,10262.0,9.0,PRIVATE,ECOM,VISA,4212500000000000.0,0,319,2911,320.0,4511,840,81,3.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Wed,True,COCHABAMBA,0.0
32072,220923.0,220923.0,2209.23,2209.23,320.18,10000000.0,2360.69,547.0,10.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,227,2706,228.0,5311,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,LAPAZ,0.0
57159,5100949.0,37049.0,370.49,51009.49,53.69,72631.0,1226.98,3194.0,17.0,PLATINUM,ECOM,VISA,4795000000000000.0,0,413,2706,414.0,4816,152,81,2.0,59,0,152,N,N,ECOM-VIRTUAL,59.0,08159N,CLP,True,Sun,True,COCHABAMBA,0.0
28066,164275.0,1246851.0,12468.51,1642.75,1807.03,75900228.0,1861.68,11727.0,6.0,BLACK,ECOM,VISA,4795000000000000.0,0,220,2709,221.0,4511,724,81,1.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Thu,True,LAPAZ,0.0
21026,19922.0,137464.0,1374.64,199.22,199.22,69001104.0,1626.72,8612.0,15.0,PLATINUM,ECOM,VISA,4212500000000000.0,0,207,2908,208.0,5651,840,81,2.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Fri,True,SUCRE,0.0
75639,7545.0,7545.0,75.45,75.45,10.93,10000000.0,849.2,0.3,22.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,516,2906,517.0,5611,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,ELALTO,0.0
97977,242093.0,242093.0,2420.93,2420.93,350.86,10000000.0,1239.48,23.5,7.0,PRIVATE,ECOM,MASTERCARD,5312700000000000.0,0,626,2908,627.0,5732,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,TARIJA,0.0
51548,193636.0,193636.0,1936.36,1936.36,280.63,10000000.0,2383.84,24.1,15.0,PRIVATE,ECOM,MASTERCARD,5312700000000000.0,0,403,3005,404.0,5732,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,ELALTO,0.0
5406,224182.0,224182.0,2241.82,2241.82,324.9,10000000.0,1912.21,11.0,11.0,BLACK,POS,VISA,4795000000000000.0,0,110,2905,111.0,5732,68,72,1.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Fri,True,POTOSI,0.0
45909,64855261.0,471054.0,4710.54,648552.61,682.69,72631.0,985.58,2732.0,13.0,PRIVATE,MOTO,MASTERCARD,5312710000000000.0,0,324,2806,325.0,7011,152,10,1.0,8,0,152,N,N,MOTO-CLERK,8.0,01008N,CLP,True,Mon,True,POTOSI,0.0
30260,71031.0,71031.0,710.31,710.31,102.94,10000000.0,1511.31,17.7,6.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,224,3004,225.0,5812,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,POTOSI,0.0
39283,161664.0,161664.0,1616.64,1616.64,234.3,10000000.0,2074.91,769.0,11.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,312,2808,313.0,5967,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,SUCRE,0.0
79116,148011.0,148011.0,1480.11,1480.11,214.51,10000000.0,1646.08,15.6,10.0,PLATINUM,ECOM,MASTERCARD,5312710000000000.0,0,523,2711,524.0,5311,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,LAPAZ,0.0
99784,557254.0,557254.0,5572.54,5572.54,807.61,10000000.0,1884.66,15.7,12.0,BLACK,POS,VISA,4212510000000000.0,0,629,2906,630.0,5732,68,72,1.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Sun,True,COCHABAMBA,0.0
53376,106679.0,106679.0,1066.79,1066.79,154.61,10000000.0,1963.77,5.7,22.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,406,2901,407.0,5651,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,ORURO,0.0
4304,45859.0,45859.0,458.59,458.59,66.46,10000000.0,2002.04,9.7,12.0,PRIVATE,POS,VISA,4212510000000000.0,0,108,2712,109.0,7832,68,10,1.0,1,0,68,N,N,POS-ATTENDED,1.0,01001N,BOB,False,Wed,True,ELALTO,0.0
86912,173208.0,173208.0,1732.08,1732.08,251.03,10000000.0,2392.07,360.0,12.0,PLATINUM,POS,MASTERCARD,5312700000000000.0,0,606,2906,607.0,5921,68,21,3.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Fri,True,LAPAZ,0.0
35174,153370.0,153370.0,1533.7,1533.7,222.28,10000000.0,681.66,1329.0,23.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,304,2601,305.0,5944,68,71,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Tue,True,COCHABAMBA,0.0
76421,35323.0,35323.0,353.23,353.23,51.19,10000000.0,1675.04,20.9,10.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,518,2803,519.0,4816,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,TARIJA,0.0
20087,290717.0,290717.0,2907.17,2907.17,421.33,10000000.0,2267.41,9.9,22.0,PLATINUM,ECOM,VISA,4795000000000000.0,0,205,2902,206.0,5732,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,LAPAZ,0.0
85717,21712181.0,157699.0,1576.99,217121.81,228.55,72631.0,1818.76,11520.0,9.0,PRIVATE,ATM,MASTERCARD,5312700000000000.0,10000,604,2712,605.0,6011,152,51,1.0,0,0,152,Y,Y,ATM-UNATTENDED,0.0,05100Y,CLP,True,Wed,True,TARIJA,0.0
69306,86999.0,86999.0,869.99,869.99,126.09,10000000.0,1785.36,24.0,14.0,INFINITE,POS,VISA,4795000000000000.0,0,505,2701,506.0,5541,68,72,1.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Mon,True,ORURO,0.0
67635,19141.0,145278.0,1452.78,191.41,210.55,75898855.0,2143.92,6829.0,14.0,PRIVATE,POS,VISA,4212510000000000.0,0,502,2908,503.0,5812,724,72,3.0,0,0,978,N,N,POS-ATTENDED,0.0,07200N,EUR,True,Fri,True,ORURO,0.0
47032,26722.0,184381.0,1843.81,267.22,267.22,68999700.0,1741.65,5063.0,13.0,PRIVATE,ATM,VISA,4212510000000000.0,10000,326,2902,327.0,6011,840,51,3.0,0,0,840,Y,Y,ATM-UNATTENDED,0.0,05100Y,USD,True,Wed,True,TARIJA,0.0
92592,44132.0,44132.0,441.32,441.32,63.96,10000000.0,663.55,13.7,14.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,616,2908,617.0,5651,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,COCHABAMBA,0.0
85591,56802.0,56802.0,568.02,568.02,82.32,10000000.0,2038.37,6.5,5.0,PLATINUM,ECOM,VISA,4795000000000000.0,0,604,2710,605.0,5651,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,SUCRE,0.0
45638,69512.0,69512.0,695.12,695.12,100.74,10000000.0,755.81,20.5,1.0,PLATINUM,POS,VISA,4795010000000000.0,0,324,2911,325.0,5651,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,TARIJA,0.0
20895,47015.0,47015.0,470.15,470.15,68.14,10000000.0,741.9,9.0,11.0,INFINITE,ECOM,VISA,4795010000000000.0,0,207,2909,208.0,5651,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,ELALTO,0.0
15255,135201.0,135201.0,1352.01,1352.01,195.94,10000000.0,2286.01,10.3,9.0,PLATINUM,POS,VISA,4795000000000000.0,0,128,2610,129.0,5812,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Tue,True,ELALTO,0.0
11393,197250.0,197250.0,1972.5,1972.5,285.87,10000000.0,1743.53,317.0,11.0,PLATINUM,ECOM,VISA,4212500000000000.0,0,121,2904,122.0,5651,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,LAPAZ,0.0
16716,40199.0,40199.0,401.99,401.99,58.26,10000000.0,2160.64,21.1,20.0,INFINITE,ECOM,VISA,4212510000000000.0,0,130,2801,131.0,4814,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,ORURO,0.0
60377,94797.0,654098.0,6540.98,947.97,947.97,68999862.0,1024.19,8839.0,16.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,419,2706,420.0,4511,840,81,3.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Sat,True,SUCRE,0.0
21934,147719.0,147719.0,1477.19,1477.19,214.09,10000000.0,1940.53,1490.0,8.0,PRIVATE,POS,VISA,4795000000000000.0,0,209,2809,210.0,5999,68,72,3.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Sun,True,SANTACRUZ,0.0
42683,200756.0,200756.0,2007.56,2007.56,290.95,10000000.0,1004.69,6.8,17.0,PRIVATE,POS,VISA,4795010000000000.0,0,318,2807,319.0,5732,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Tue,True,COCHABAMBA,0.0
98292,2128740.0,2128740.0,21287.4,21287.4,3085.13,10000000.0,2178.9,1140.0,17.0,PLATINUM,ECOM,MASTERCARD,5312700000000000.0,0,626,2805,627.0,4511,68,81,1.0,59,51,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,False,LAPAZ,0.0
2426,597556.0,597556.0,5975.56,5975.56,866.02,10000000.0,1432.39,6.0,5.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,105,2706,106.0,4511,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,SANTACRUZ,0.0
4435,79605.0,79605.0,796.05,796.05,115.37,10000000.0,1134.07,808.0,17.0,BLACK,POS,VISA,4795010000000000.0,0,108,2611,109.0,5812,68,21,3.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Wed,True,LAPAZ,0.0
63202,7775.0,7775.0,77.75,77.75,11.27,10000000.0,2257.05,12.8,18.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,424,2909,425.0,5193,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,LAPAZ,0.0
33921,282466.0,282466.0,2824.66,2824.66,409.37,10000000.0,2233.67,5.6,17.0,PLATINUM,ATM,VISA,4212510000000000.0,10000,302,2805,303.0,6011,68,51,1.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Sun,True,LAPAZ,0.0
93148,32681.0,225499.0,2254.99,326.81,326.81,69000030.0,813.86,7063.0,14.0,PRIVATE,ECOM,VISA,4795000000000000.0,0,617,2908,618.0,7011,840,81,2.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Tue,True,COCHABAMBA,0.0
51167,2820.0,21405.0,214.05,28.2,31.02,75904255.0,733.95,8440.0,23.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,402,3004,403.0,5311,250,81,1.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Wed,True,COCHABAMBA,0.0
86205,611389.0,611389.0,6113.89,6113.89,886.07,10000000.0,1340.12,11.0,6.0,BLACK,ECOM,VISA,4795010000000000.0,0,605,3003,606.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,ORURO,0.0
26172,40498.0,40498.0,404.98,404.98,58.69,10000000.0,1285.19,0.8,17.0,BLACK,ATM,VISA,4212500000000000.0,10000,216,2707,219.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Sun,True,ELALTO,0.0
53711,250698.0,250698.0,2506.98,2506.98,363.33,10000000.0,2143.92,415.0,13.0,PRIVATE,POS,VISA,4212510000000000.0,0,407,2908,408.0,5611,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,ORURO,0.0
64531,53377.0,53377.0,533.77,533.77,77.36,10000000.0,1302.81,1.7,7.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,427,2911,428.0,5967,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,TARIJA,0.0
60614,185992.0,1411678.0,14116.78,1859.92,2045.91,75899931.0,1826.74,10008.0,6.0,PLATINUM,ECOM,VISA,4212510000000000.0,0,420,2704,421.0,7011,380,81,1.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Sun,True,POTOSI,0.0
14390,65331.0,65331.0,653.31,653.31,94.68,10000000.0,723.39,15.4,16.0,BLACK,ECOM,VISA,4212500000000000.0,0,126,2703,127.0,5311,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,POTOSI,0.0
18902,124194.0,124194.0,1241.94,1241.94,179.99,10000000.0,2200.13,19.3,19.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,203,2911,204.0,5812,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,ELALTO,0.0
82847,21630.0,21630.0,216.3,216.3,31.35,10000000.0,1151.8,19.0,0.0,PRIVATE,ECOM,VISA,4795000000000000.0,0,530,2904,531.0,4814,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,ORURO,0.0
69831,233445.0,233445.0,2334.45,2334.45,338.33,10000000.0,2164.57,4.7,13.0,PLATINUM,ATM,VISA,4212500000000000.0,10000,506,2904,507.0,6011,68,51,1.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Tue,True,TARIJA,0.0
10310,175702.0,175702.0,1757.02,1757.02,254.64,10000000.0,1592.03,21.0,10.0,PLATINUM,ATM,VISA,4212500000000000.0,10000,119,2703,120.0,6011,68,51,2.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Sun,True,COCHABAMBA,0.0
56444,93290.0,708069.0,7080.69,932.9,1026.19,75899774.0,1813.68,4808.0,12.0,BLACK,ECOM,MASTERCARD,5312710000000000.0,0,412,2803,413.0,7011,724,81,1.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Sat,True,ORURO,0.0
47520,43384.0,299348.0,2993.48,433.84,433.84,68999631.0,1306.89,5595.0,11.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,327,2611,219.0,5732,840,81,1.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Thu,True,POTOSI,0.0
21520,33083.0,33083.0,330.83,330.83,47.95,10000000.0,1378.34,1127.0,13.0,PLATINUM,ECOM,MASTERCARD,5312700000000000.0,0,208,2910,209.0,4814,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sat,True,COCHABAMBA,0.0
69790,12592.0,12592.0,125.92,125.92,18.25,10000000.0,1638.35,19.6,12.0,INFINITE,ECOM,MASTERCARD,5312710000000000.0,0,506,2609,507.0,4814,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,ELALTO,0.0
